date,competitor,name,group,params,price,article,url
19.06.2024,Sunlight,"
    Золотая серьга
  ",Серьга,"{'Модель': 'С100-2780-5,0*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.3 г'}",3990,988513,https://sunlight.net/catalog/one_earring_988513.html
19.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': '1400031607*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.24 г'}",3490,984631,https://sunlight.net/catalog/pendants_984631.html
19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '00-62-0045-00К*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.11 г'}",20990,275533,https://sunlight.net/catalog/earring_275533.html
19.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-206ПГ 0,50*', 'Ширина цепи': '1,61 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '1.87 г'}",13632,82974,https://sunlight.net/catalog/chains_82974.html
19.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8025201Р-45*', 'Покрытие': 'Родий', 'Ширина цепи': '0,68 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '1.44 г'}",11218,70476,https://sunlight.net/catalog/chains_83266.html
19.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8035051-45*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '2,18 мм', 'Плетение': 'Сингапур', 'Страна производства': 'Россия', 'Вес изделия': '3.26 г'}",24417,40218,https://sunlight.net/catalog/chains_40218.html
19.06.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '308-1-400Р*', 'Материал изделия': 'Белое золото, Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.74 г'}",9990,986610,https://sunlight.net/catalog/pendants_986610.html
19.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': 'Т14061Б323*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.78 г'}",32250,343334,https://sunlight.net/catalog/ring_343334.html
19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '08-1403*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '3.08 г'}",34990,320289,https://sunlight.net/catalog/earring_320289.html
19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '10-00-0000-27762*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '3.71 г'}",35990,304393,https://sunlight.net/catalog/earring_304393.html
19.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': '001-0629-0000-010*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.41 г'}",13540,992413,https://sunlight.net/catalog/ring_992413.html
19.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': 'НБ 14-298-3 0,70*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Ширина браслета': '3,85 мм', 'Плетение': 'Корда', 'Страна производства': 'Россия', 'Вес изделия': '5.96 г'}",44640,105636,https://sunlight.net/catalog/bracelets_105636.html
19.06.2024,Sunlight,"
    Золотое шейное украшение
  ",Шейное украшение,"{'Модель': '12838-H5Y-01', 'Материал изделия': 'Желтое золото', 'Страна производства': 'Италия', 'Вес изделия': '2.95 г'}",27990,286217,https://sunlight.net/catalog/neck_decoration_286217.html
19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '14010553*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.78 г'}",8490,271425,https://sunlight.net/catalog/earring_271425.html
19.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': '308-1-395*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '1.18 г'}",14990,988787,https://sunlight.net/catalog/pendants_988787.html
19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '02-8341*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.75 г'}",28990,336247,https://sunlight.net/catalog/earring_336247.html
19.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8050201П-50*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '1,39 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '2.01 г'}",14653,79440,https://sunlight.net/catalog/chains_79440.html
19.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': '70177*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '4.08 г'}",50180,328538,https://sunlight.net/catalog/ring_328538.html
19.06.2024,Sunlight,"
    Текстильное шейное украшение
  ",Шейное украшение,"{'Модель': '71373Ш.1*', 'Материал изделия': 'Текстиль', 'Вставка': 'Хлопчатобумажный', 'Страна производства': 'Россия', 'Вес изделия': '1.45 г'}",5995,286195,https://sunlight.net/catalog/neck_decoration_286195.html
