date,competitor,name,group,params,price,article,url
18-06-2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '2-3592-001*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '3.33 г'}",33990,335076,https://sunlight.net/catalog/earring_335076.html
18-06-2024,Sunlight,"
    Золотая подвеска с бриллиантами
  ",Подвески,"{'Модель': '73823-P5W-01', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.03 г'}",54990,988871,https://sunlight.net/catalog/pendants_988871.html
18-06-2024,Sunlight,"
    Золотое кольцо с фианитами
  ",Кольца,"{'Модель': '1200204265л*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '1.25 г'}",12000,984610,https://sunlight.net/catalog/ring_984610.html
18-06-2024,Sunlight,"
    Золотая подвеска с фианитами
  ",Подвески,"{'Модель': 'Т142035836*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.9 г'}",9990,353489,https://sunlight.net/catalog/pendants_353489.html
18-06-2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '1202799*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '2.4 г'}",21990,345724,https://sunlight.net/catalog/earring_345724.html
18-06-2024,Sunlight,"
    Золотая подвеска с фианитами
  ",Подвески,"{'Модель': '50-02-0001-67922*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '2.33 г'}",23990,353968,https://sunlight.net/catalog/pendants_353968.html
18-06-2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': '001-0376-0000-010*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.81 г'}",24730,335838,https://sunlight.net/catalog/ring_335838.html
18-06-2024,Sunlight,"
    Золотые серьги с сапфирами и бриллиантами
  ",Серьги,"{'Модель': '73756-C5R-01', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант, Сапфир', 'Страна производства': 'Россия', 'Вес изделия': '2.81 г'}",71990,995978,https://sunlight.net/catalog/earring_995978.html
18-06-2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': '70096100*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.54 г'}",14780,328013,https://sunlight.net/catalog/ring_328013.html
18-06-2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '10-03-0001-12981*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '2.33 г'}",22990,353949,https://sunlight.net/catalog/earring_353949.html
18-06-2024,Sunlight,"
    Золотое кольцо с фианитами
  ",Кольца,"{'Модель': 'К13213156-501*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '1.78 г'}",17000,301988,https://sunlight.net/catalog/ring_301988.html
18-06-2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-069 0,50*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '1,56 мм', 'Плетение': 'Фантазийная', 'Страна производства': 'Россия', 'Вес изделия': '3.89 г'}",29136,82833,https://sunlight.net/catalog/chains_82833.html
18-06-2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '73234-C5P-01', 'Материал изделия': 'Белое золото, Желтое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '5.64 г'}",99990,355947,https://sunlight.net/catalog/earring_355947.html
18-06-2024,Sunlight,"
    Золотое кольцо с изумрудами и бриллиантами
  ",Кольца,"{'Модель': '73754-K5R-02', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант, Изумруд', 'Страна производства': 'Россия', 'Вес изделия': '2.79 г'}",99990,995969,https://sunlight.net/catalog/ring_995969.html
18-06-2024,Sunlight,"
    Золотые серьги с аметистом
  ",Серьги,"{'Модель': '10378-C5Y-01', 'Материал изделия': 'Желтое золото', 'Вставка': 'Аметист синтетический', 'Страна производства': 'Италия', 'Вес изделия': '7.54 г'}",87990,92557,https://sunlight.net/catalog/earring_92557.html
18-06-2024,Sunlight,"
    Золотое кольцо с бриллиантами
  ",Кольца,"{'Модель': '73308-K5R-01', 'Материал изделия': 'Розовое золото', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.49 г'}",29990,985748,https://sunlight.net/catalog/ring_985748.html
18-06-2024,Sunlight,"
    Золотое кольцо с фианитами
  ",Кольца,"{'Модель': '5-3988-303-1Б*', 'Материал изделия': 'Белое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '1.16 г'}",11020,267569,https://sunlight.net/catalog/ring_267569.html
18-06-2024,Sunlight,"
    Золотые серьги с каучуком
  ",Серьги,"{'Модель': '20259к*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Каучук', 'Страна производства': 'Россия', 'Вес изделия': '3.19 г'}",38990,984454,https://sunlight.net/catalog/earring_984454.html
18-06-2024,Sunlight,"
    Золотые серьги с топазами
  ",Серьги,"{'Модель': '5-1677-200-2К-ТсвТлд*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Топаз', 'Страна производства': 'Россия', 'Вес изделия': '3.72 г'}",42990,322506,https://sunlight.net/catalog/earring_322506.html
18-06-2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '2103103*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '2.52 г'}",24990,341131,https://sunlight.net/catalog/earring_341131.html
18-06-2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '1349901*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '3.05 г'}",27990,336361,https://sunlight.net/catalog/earring_336361.html
18-06-2024,Sunlight,"
    Золотой браслет с фианитами
  ",Браслеты,"{'Модель': '0706102*', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '2.99 г'}",33340,345319,https://sunlight.net/catalog/bracelets_345319.html
18-06-2024,Sunlight,"
    Золотое шейное украшение
  ",Шейное украшение,"{'Модель': '00082-51-010001-00*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.79 г'}",35990,354831,https://sunlight.net/catalog/neck_decoration_354831.html
