date,competitor,name,group,params,price,article,url
21.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': '50177*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.49 г'}",16990,182352,https://sunlight.net/catalog/pendants_182352.html
21.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '00-52-0196-00*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.39 г'}",22990,336265,https://sunlight.net/catalog/earring_336265.html
21.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': '7060200-19*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '3,95 мм', 'Плетение': 'Гарибальди', 'Страна производства': 'Россия', 'Вес изделия': '4.52 г'}",31595,53030,https://sunlight.net/catalog/bracelets_53030.html
21.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '21010*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.96 г'}",37990,984108,https://sunlight.net/catalog/earring_984108.html
21.06.2024,Sunlight,"
    Золотой значок
  ",Брошь,"{'Модель': '14020102*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.45 г'}",9990,85170,https://sunlight.net/catalog/brooch_85170.html
21.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': '35-0636-11-00*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.37 г'}",4790,353122,https://sunlight.net/catalog/pendants_353122.html
21.06.2024,Sunlight,"
    Золотое шейное украшение
  ",Шейное украшение,"{'Модель': '01Л032089*', 'Материал изделия': 'Желтое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.24 г'}",22400,354912,https://sunlight.net/catalog/neck_decoration_354912.html
21.06.2024,Sunlight,"
    Золотое обручальное кольцо
  ",Кольца,"{'Модель': '10-930-023Б*', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Ширина кольца': '3,9 мм', 'Страна производства': 'Россия', 'Вес изделия': '2.08 г'}",23500,331378,https://sunlight.net/catalog/ring_331378.html
21.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': 'П10015195*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.37 г'}",4990,305893,https://sunlight.net/catalog/pendants_305893.html
21.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': 'К10018729*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.15 г'}",13920,181227,https://sunlight.net/catalog/ring_181227.html
21.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '2-1583*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.02 г'}",25990,983707,https://sunlight.net/catalog/earring_983707.html
21.06.2024,Sunlight,"
    Золотое шейное украшение
  ",Шейное украшение,"{'Модель': '097454_10_03_000_0000*', 'Материал изделия': 'Желтое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.68 г'}",20330,328983,https://sunlight.net/catalog/neck_decoration_328983.html
21.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': '28-0008*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.02 г'}",13990,349353,https://sunlight.net/catalog/pendants_349353.html
21.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': 'С308-1-397Р*', 'Материал изделия': 'Белое золото, Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '1.3 г'}",17990,179584,https://sunlight.net/catalog/pendants_179584.html
