date,competitor,name,group,params,price,article,url
19.06.2024,Sunlight,,Подвески,"{'Модель': 'П105-2048*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.67 г'}",7490,,https://sunlight.net/catalog/pendants_182181.html
19.06.2024,Sunlight,,Подвески,"{'Модель': '44406*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '4.48 г'}",64990,,https://sunlight.net/catalog/pendants_995911.html
19.06.2024,Sunlight,,Подвески,"{'Модель': 'С308-1-360Р*', 'Материал изделия': 'Белое золото, Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.95 г'}",11990,,https://sunlight.net/catalog/pendants_179579.html
19.06.2024,Sunlight,,Кольца,"{'Модель': '12949-K5Y-01', 'Материал изделия': 'Желтое золото', 'Страна производства': 'Италия', 'Вес изделия': '3.0 г'}",47990,,https://sunlight.net/catalog/ring_174038.html
19.06.2024,Sunlight,,Серьги,"{'Модель': '68-0038*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.6 г'}",21990,,https://sunlight.net/catalog/earring_344951.html
19.06.2024,Sunlight,,Кольца,"{'Модель': '00268-10-030001-00*', 'Материал изделия': 'Желтое золото', 'Страна производства': 'Россия', 'Вес изделия': '4.83 г'}",74380,,https://sunlight.net/catalog/ring_358960.html
19.06.2024,Sunlight,,Подвески,"{'Модель': 'С308-1-440РЧ*', 'Материал изделия': 'Белое золото, Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '7.15 г'}",91990,,https://sunlight.net/catalog/pendants_179610.html
19.06.2024,Sunlight,,Кольца,"{'Модель': '00261-10-030001-00*', 'Материал изделия': 'Желтое золото', 'Страна производства': 'Россия', 'Вес изделия': '3.3 г'}",30690,,https://sunlight.net/catalog/ring_992205.html
19.06.2024,Sunlight,,Серьги,"{'Модель': '12897-C5Y-01', 'Материал изделия': 'Желтое золото', 'Вес изделия': '2.74 г'}",37990,,https://sunlight.net/catalog/earring_180524.html
19.06.2024,Sunlight,,Серьги,"{'Модель': '100001598953-30*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.74 г'}",37990,,https://sunlight.net/catalog/earring_358024.html
19.06.2024,Sunlight,,Подвески,"{'Модель': 'В145921р*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '1.14 г'}",13990,,https://sunlight.net/catalog/pendants_185988.html
19.06.2024,Sunlight,,Серьги,"{'Модель': '0102290*', 'Материал изделия': 'Белое золото', 'Страна производства': 'Россия', 'Вес изделия': '5.74 г'}",77990,,https://sunlight.net/catalog/earring_353774.html
19.06.2024,Sunlight,,Серьги,"{'Модель': '40840*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '3.46 г'}",46990,,https://sunlight.net/catalog/earring_179802.html
19.06.2024,Sunlight,,Подвески,"{'Модель': '49556*', 'Материал изделия': 'Белое золото, Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '4.6 г'}",71990,,https://sunlight.net/catalog/pendants_177446.html
19.06.2024,Sunlight,,Серьги,"{'Модель': '099317_02_01_000_0000*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '3.71 г'}",44990,,https://sunlight.net/catalog/earring_995170.html
19.06.2024,Sunlight,,Серьги,"{'Модель': '00-52-0157-00*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.96 г'}",22990,,https://sunlight.net/catalog/earring_348243.html
19.06.2024,Sunlight,,Серьга,"{'Модель': '00-62-0260-00*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.63 г'}",6490,,https://sunlight.net/catalog/one_earring_348730.html
19.06.2024,Sunlight,,Подвески,"{'Модель': '010-0092-0000-010*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.54 г'}",7490,,https://sunlight.net/catalog/pendants_994398.html
19.06.2024,Sunlight,,Подвески,"{'Модель': 'В145024р*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '1.05 г'}",13490,,https://sunlight.net/catalog/pendants_185993.html
19.06.2024,Sunlight,,Кольца,"{'Модель': '2106271*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.95 г'}",21640,,https://sunlight.net/catalog/ring_170991.html
19.06.2024,Sunlight,,Серьги,"{'Модель': '2383900 1 10*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.78 г'}",28990,,https://sunlight.net/catalog/earring_346318.html
19.06.2024,Sunlight,,Подвески,"{'Модель': 'С308-1-217Р*', 'Материал изделия': 'Белое золото, Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '14.43 г'}",149990,,https://sunlight.net/catalog/pendants_179572.html
