data,competitor,name,group,weight,price,price_old,discount,insert,metal,lock_type_or_weaving_type,article
18-06-2024,Sokolov,Кольцо из золота с жемчугом и фианитами,rings,2.53 г,19500,64990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Жемчуг натуральный (1 шт, 3.955 карат) и еще 2",Красное золото 585 пробы,,791215
18-06-2024,Sokolov,Кольцо из белого золота с жемчугом и фианитами,rings,2.51 г,23850,52990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Жемчуг натуральный (1 шт, 3.955 карат) и еще 2",Белое золото 585 пробы,,791216-3
18-06-2024,Sokolov,Серьги из золота с жемчугом и фианитами,earrings,2.56 г,39150,86990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Жемчуг натуральный (2 шт, 2.893 карат) и еще 2",Красное золото 585 пробы,Английский,792157
18-06-2024,Sokolov,Серьги из золота с жемчугом и фианитами,earrings,2.95 г,34500,114990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Жемчуг натуральный (2 шт, 5.336 карат) и еще 1",Красное золото 585 пробы,Английский,792341
18-06-2024,Sokolov,"Колье из золота с жемчугом, корундом сапфировым и фианитами",necklaces,3.86 г,42750,94990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Жемчуг натуральный (1 шт, 4.35 карат) и еще 2",Красное золото 585 пробы,,797072
18-06-2024,Sokolov,Колье из золота с жемчугом,necklaces,0.51 г,35100,77990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Жемчуг натуральный (56 шт, 187.264 карат)",Красное золото 585 пробы,,797078
18-06-2024,Sokolov,Серьги из золота с фианитами,earrings,1.06 г,11700,25990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Фианит (8 шт, 0.074 карат)",Красное золото 585 пробы,Английский,027905
18-06-2024,Sokolov,Серьги из золота с лондон топазами и фианитами,earrings,2.8 г,35100,77990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Лондон топаз (2 шт, 0.988 карат) и еще 1",Красное золото 585 пробы,Английский,728475
18-06-2024,Sokolov,Кольцо из золота с фианитом,rings,1.33 г,17100,37990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Фианит (1 шт, 0.451 карат)",Красное золото 585 пробы,,017828
18-06-2024,Sokolov,Кольцо из золота с фианитами,rings,1.56 г,23850,52990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Фианит (19 шт, 0.162 карат) и еще 1",Красное золото 585 пробы,,017883
