data,competitor,name,group,weight,price,price_old,discount,insert,metal,lock_type_or_weaving_type,article
18-06-2024,Sokolov,Серьги из комбинированного золота с бриллиантами и сапфирами,earrings,3.14 г,69750,154990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Сапфир (2 шт, 0.371 карат) и еще 1",Комбинированное золото 585 пробы,Английский,2020775
18-06-2024,Sokolov,Серьги-пусеты из белого золота с бриллиантами и сапфирами,earrings,1.67 г,47250,104990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Сапфир (8 шт, 0.096 карат) и еще 2",Белое золото 585 пробы,Пусет,2020827
18-06-2024,Sokolov,Серьги-пусеты из белого золота с сапфирами,earrings,1.58 г,92250,204990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Сапфир (2 шт, 1.067 карат)",Белое золото 585 пробы,Пусет,2020846
18-06-2024,Sokolov,Серьги из золота с сапфирами,earrings,3.45 г,85500,189990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Сапфир (2 шт, 0.887 карат) и еще 1",Красное золото 585 пробы,Английский,2020853
18-06-2024,Sokolov,Серьги из белого золота с сапфирами,earrings,2.78 г,58500,194990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Сапфир (2 шт, 0.645 карат)",Белое золото 585 пробы,Английский,2020891
18-06-2024,Sokolov,Серьги из белого золота с сапфирами,earrings,1.49 г,42750,94990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Сапфир (2 шт, 0.606 карат)",Белое золото 585 пробы,Пусет,2020914
18-06-2024,Sokolov,Серьги из белого золота с бриллиантами и сапфирами,earrings,1.98 г,69750,154990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Сапфир (32 шт, 0.221 карат) и еще 2",Белое золото 585 пробы,Пусет,2020942
18-06-2024,Sokolov,Серьги из белого золота с бриллиантами и сапфирами,earrings,1.9 г,51750,114990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Сапфир (2 шт, 0.214 карат) и еще 1",Белое золото 585 пробы,Пусет,2020953
18-06-2024,Sokolov,Серьги из белого золота с бриллиантами и сапфирами,earrings,3.76 г,119250,264990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Сапфир (2 шт, 1.027 карат) и еще 1",Белое золото 585 пробы,Английский,2020995
18-06-2024,Sokolov,Серьги из белого золота с бриллиантами и сапфирами,earrings,2.94 г,96750,214990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Сапфир (4 шт, 0.609 карат) и еще 1",Белое золото 585 пробы,Английский,2021026
18-06-2024,Sokolov,Серьги из белого золота с бриллиантами и сапфирами,earrings,4.1 г,96750,214990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Бриллиант (природный) (28 шт, 0.105 карат) и еще 1",Белое золото 585 пробы,Английский,2021039-3
18-06-2024,Sokolov,Серьги из белого золота с сапфирами,earrings,1.75 г,76500,169990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Сапфир (2 шт, 1.092 карат)",Белое золото 585 пробы,Пусет,2021061-3
18-06-2024,Sokolov,Брошь из белого золота с бриллиантами и сапфирами,brooches,2.09 г,76500,169990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Сапфир (4 шт, 1.016 карат) и еще 9",Белое золото 585 пробы,,2040023
18-06-2024,Sokolov,Браслет из золота с бриллиантами и сапфирами,bracelets,3.99 г,76500,169990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Сапфир (3 шт, 0.124 карат) и еще 1",Красное золото 585 пробы,,2050063
18-06-2024,Sokolov,Браслет из золота с бриллиантами и сапфирами,bracelets,4.88 г,123750,274990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Сапфир (6 шт, 0.261 карат) и еще 1",Красное золото 585 пробы,,2050069
18-06-2024,Sokolov,"Цепь из желтого золота, плетение Снейк, 585 проба",chains,4.42 г,51750,114990,,Без вставок,Жёлтое золото 585 пробы,Снейк,2108028-2
18-06-2024,Sokolov,"Цепь из белого золота, плетение Снейк, 585 проба",chains,4.3 г,56250,124990,,Без вставок,Белое золото 585 пробы,Снейк,2108028-3
18-06-2024,Sokolov,Серьги из золота с бриллиантами и изумрудами,earrings,3.45 г,141750,314990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Изумруд натуральный (2 шт, 0.786 карат) и еще 1",Красное золото 585 пробы,Английский,3020429
18-06-2024,Sokolov,Серьги из золота с изумрудами,earrings,1.73 г,83250,184990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Изумруд натуральный (2 шт, 0.918 карат)",Красное золото 585 пробы,Пусет,3020529
18-06-2024,Sokolov,Колье из желтого золота с бриллиантами и изумрудом,necklaces,2.67 г,69750,154990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Изумруд натуральный (1 шт, 0.236 карат) и еще 1",Жёлтое золото 585 пробы,,3070004-2
18-06-2024,Sokolov,Колье из золота с бриллиантами и изумрудами,necklaces,3.28 г,99900,221990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Изумруд натуральный (4 шт, 0.695 карат) и еще 1",Красное золото 585 пробы,,3070005
18-06-2024,Sokolov,Кольцо из золота с бриллиантами и рубином,rings,1.84 г,64500,214990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Рубин (1 шт, 0.544 карат) и еще 2",Красное золото 585 пробы,,4010676
18-06-2024,Sokolov,Серьги из золота с бриллиантами и рубинами,earrings,2.25 г,96750,214990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Рубин (2 шт, 0.427 карат) и еще 2",Красное золото 585 пробы,Пусет,4020423
18-06-2024,Sokolov,Подвеска из золота с миксом камней,pendants,3.48 г,76500,169990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Рубин (14 шт, 0.087 карат) и еще 6",Красное золото 585 пробы,,4030144
18-06-2024,Sokolov,Колье из золота с бриллиантами и рубинами,necklaces,3.31 г,76500,169990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Рубин (4 шт, 0.887 карат) и еще 1",Красное золото 585 пробы,,4070003
