data,competitor,name,group,weight,price,price_old,discount,insert,metal,lock_type_or_weaving_type,article
30.05.2024,Sokolov,"Цепь из золота, плетение Панцирное, 585 проба",chains,3.62 г,60750,134990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -20%,Без вставок,Красное золото 585 пробы,Панцирное,581040402
30.05.2024,Sokolov,"Цепь из золота, плетение Колос, 585 проба",chains,2.94 г,45000,99990,,Без вставок,Красное золото 585 пробы,Колос,581110300
30.05.2024,Sokolov,"Цепь из золота, плетение Панцирное, 585 проба",chains,2.13 г,32850,72990,,Без вставок,Красное золото 585 пробы,Панцирное,581040302
30.05.2024,Sokolov,"Цепь из золота, плетение Двойной ромб, 585 проба",chains,2.11 г,33750,74990,,Без вставок,Красное золото 585 пробы,Ромб двойной,581010252
30.05.2024,Sokolov,"Цепь из золота, плетение Лав, 585 проба",chains,3.48 г,49500,109990,,Без вставок,Красное золото 585 пробы,Лав,582050502
30.05.2024,Sokolov,"Цепь из золота, плетение Двойной ромб, 585 проба",chains,2.71 г,40500,89990,,Без вставок,Красное золото 585 пробы,Ромб двойной,581010302
30.05.2024,Sokolov,"Цепь из золота, плетение Тройной ромб, 585 проба",chains,5.11 г,63000,139990,,Без вставок,Красное золото 585 пробы,Ромб тройной,582100502
30.05.2024,Sokolov,"Цепь из золота, плетение Якорное, 585 проба",chains,2.88 г,37350,82990,,Без вставок,Красное золото 585 пробы,Якорное,581030408
30.05.2024,Sokolov,"Цепь из золота, плетение Нонна, 585 проба",chains,3.85 г,54000,119990,,Без вставок,Красное золото 585 пробы,Нонна,581020352
30.05.2024,Sokolov,"Цепь из золота, плетение Тройной ромб, 585 проба",chains,9.44 г,108000,239990,,Без вставок,Красное золото 585 пробы,Ромб тройной,582100702
30.05.2024,Sokolov,"Цепь мужская из золота, плетение Бисмарк, 585 проба",chains,19.82 г,234000,519990,,Без вставок,Красное золото 585 пробы,Бисмарк,581070702
30.05.2024,Sokolov,"Цепь из золота, плетение Якорное, 585 проба",chains,5.15 г,65250,144990,,Без вставок,Красное золото 585 пробы,Якорное,582030808
30.05.2024,Sokolov,"Цепь из золота, плетение Бисмарк, 585 проба",chains,9.1 г,114750,254990,,Без вставок,Красное золото 585 пробы,Бисмарк,581070452
30.05.2024,Sokolov,"Цепь из золота, плетение Двойной ромб, 585 проба",chains,4.12 г,51750,114990,,Без вставок,Красное золото 585 пробы,Ромб двойной,581010352
