data,competitor,name,group,weight,price,price_old,discount,insert,metal,lock_type_or_weaving_type,article
18-06-2024,Sokolov,Серьги из золота,earrings,1.09 г,19350,42990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,Без вставок,Красное золото 585 пробы,1.09 г,0200348
18-06-2024,Sokolov,Серьги из золота,earrings,0.74 г,14850,32990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,Без вставок,Красное золото 585 пробы,0.74 г,0200383
18-06-2024,Sokolov,Серьги из золота с фианитами,earrings,1.84 г,27000,59990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Фианит (2 шт, 0.012 карат) и еще 2",Красное золото 585 пробы,1.84 г,0200426
18-06-2024,Sokolov,Серьги из золота с фианитами,earrings,3.04 г,39600,87990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Фианит (36 шт, 0.36 карат)",Красное золото 585 пробы,3.04 г,0200406
18-06-2024,Sokolov,Серьги из золота с фианитами,earrings,1.09 г,17100,37990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Фианит (4 шт, 0.07 карат) и еще 2",Красное золото 585 пробы,1.09 г,0200356
18-06-2024,Sokolov,Серьги из золота с фианитами,earrings,0.73 г,10800,23990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Фианит (6 шт, 0.399 карат)",Красное золото 585 пробы,0.73 г,0200418
18-06-2024,Sokolov,Серьги из золота с фианитами,earrings,2.33 г,37350,82990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Фианит (22 шт, 0.22 карат)",Красное золото 585 пробы,2.33 г,0200420
18-06-2024,Sokolov,Серьги из золота с фианитами,earrings,1.84 г,27000,59990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Фианит (12 шт, 0.12 карат)",Красное золото 585 пробы,1.84 г,0200465
18-06-2024,Sokolov,Серьги из золота с фианитами,earrings,1.87 г,27000,59990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Фианит (2 шт, 0.012 карат) и еще 2",Красное золото 585 пробы,1.87 г,0200407
18-06-2024,Sokolov,Серьги из золота с фианитами,earrings,2.89 г,37350,82990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Фианит (34 шт, 0.34 карат)",Красное золото 585 пробы,2.89 г,0200427
18-06-2024,Sokolov,Подвеска из золота с минеральным стеклом,pendants,1.85 г,31500,69990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Стекло минеральное (2 шт, 4.4 карат)",Красное золото 585 пробы,1.85 г,036594
