data,competitor,name,group,weight,price,price_old,discount,insert,metal,lock_type_or_weaving_type,article
18-06-2024,Sokolov,Серьги из белого золота с фианитами,earrings,2.59 г,30600,67990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Фианит (14 шт, 2.283 карат)",Белое золото 585 пробы,Английский,029669-3
18-06-2024,Sokolov,Серьги из золота с фианитами,earrings,2.42 г,29250,64990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Фианит (6 шт, 0.979 карат)",Красное золото 585 пробы,Английский,029675
18-06-2024,Sokolov,Серьги из золота,earrings,3.34 г,43200,95990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,Без вставок,Красное золото 585 пробы,Английский,029678
18-06-2024,Sokolov,Серьги из золота с фианитами и эмалью,earrings,3.18 г,40500,89990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Фианит (2 шт, 0.017 карат) и еще 1",Красное золото 585 пробы,Пусет,029684
18-06-2024,Sokolov,Серьги из золота,earrings,3.95 г,40500,89990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,Без вставок,Красное золото 585 пробы,Английский,029695
18-06-2024,Sokolov,Серьги из золота,earrings,4.67 г,45000,99990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,Без вставок,Красное золото 585 пробы,Английский,029724
18-06-2024,Sokolov,Серьги из золота,earrings,4.78 г,54000,179990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,Без вставок,Красное золото 585 пробы,Английский,029733
18-06-2024,Sokolov,Серьги из золота с фианитами,earrings,1.03 г,10350,22990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Фианит (2 шт, 0.131 карат)",Красное золото 585 пробы,Пусет,029736
18-06-2024,Sokolov,Серьги из золота с фианитами,earrings,1.22 г,13050,28990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Фианит (2 шт, 0.401 карат)",Красное золото 585 пробы,Пусет,029746
18-06-2024,Sokolov,Серьги из золота с фианитами,earrings,2.88 г,30600,67990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,"Фианит (22 шт, 1.441 карат)",Красное золото 585 пробы,Пусет,029765
