index,date,competitor,name,group,params,price_x,article,url,price_old,price_y,price_personal,discount
0,28.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200100.16-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.04 г'}",10490,271510,https://sunlight.net/catalog/earring_271510.html,,10 490 ₽,,['ХИТ-цена']
0,28.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200100.16-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.04 г'}",10490,271510,https://sunlight.net/catalog/earring_271510.html,,10 490 ₽,,['ХИТ-цена']
0,28.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200100.16-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.04 г'}",10490,271510,https://sunlight.net/catalog/earring_271510.html,,10 490 ₽,,['ХИТ-цена']
0,28.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200100.16-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.04 г'}",10490,271510,https://sunlight.net/catalog/earring_271510.html,,10 490 ₽,,['ХИТ-цена']
0,28.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200100.16-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.04 г'}",10490,271510,https://sunlight.net/catalog/earring_271510.html,,10 490 ₽,,['ХИТ-цена']
0,28.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200100.16-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.04 г'}",10490,271510,https://sunlight.net/catalog/earring_271510.html,,10 490 ₽,,['ХИТ-цена']
1,28.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200200.4-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.1 г'}",9990,271409,https://sunlight.net/catalog/earring_271409.html,,9 990 ₽,,['ХИТ-цена']
1,28.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200200.4-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.1 г'}",9990,271409,https://sunlight.net/catalog/earring_271409.html,,9 990 ₽,,['ХИТ-цена']
1,28.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200200.4-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.1 г'}",9990,271409,https://sunlight.net/catalog/earring_271409.html,,9 990 ₽,,['ХИТ-цена']
1,28.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200200.4-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.1 г'}",9990,271409,https://sunlight.net/catalog/earring_271409.html,,9 990 ₽,,['ХИТ-цена']
1,28.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200200.4-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.1 г'}",9990,271409,https://sunlight.net/catalog/earring_271409.html,,9 990 ₽,,['ХИТ-цена']
1,28.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200200.4-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.1 г'}",9990,271409,https://sunlight.net/catalog/earring_271409.html,,9 990 ₽,,['ХИТ-цена']
2,28.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '10-00-0000-27628*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.36 г'}",20990,235978,https://sunlight.net/catalog/earring_235978.html,,20 990 ₽,,['ХИТ-цена']
2,28.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '10-00-0000-27628*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.36 г'}",20990,235978,https://sunlight.net/catalog/earring_235978.html,,20 990 ₽,,['ХИТ-цена']
