date,competitor,name,group,params,price,article
23.07.2024,Sunlight,"
    Серебряное кольцо с фианитами
  ",Кольца,"{'Модель': 'S1034-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '2.03 г'}",1190,20936
23.07.2024,Sunlight,"
    Золотое кольцо с фианитами и аметистом
  ",Кольца,"{'Модель': 'К122-6036Ам*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Аметист, Фианит', 'Ширина кольца': '4,0 мм', 'Страна производства': 'Россия', 'Вес изделия': '1.09 г'}",7490,187859
23.07.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '12-02-0001-23504*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '1.53 г'}",10490,95670
23.07.2024,Sunlight,"
    Серебряные серьги с жемчугом и фианитами
  ",Серьги,"{'Модель': 'S9431-C9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Жемчуг культивированный, Фианит', 'Вес изделия': '3.54 г'}",1990,47196
23.07.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'Ср925Р-101003045', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '1,0 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '0.91 г'}",390,33706
23.07.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '4-0470-000*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.48 г'}",3990,304326
23.07.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': '47-00-0000-28676*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.87 г'}",5990,252292
23.07.2024,Sunlight,"
    Серебряное кольцо с эмалью
  ",Кольца,"{'Модель': 'S30645-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Эмаль', 'Вес изделия': '1.93 г'}",990,303785
23.07.2024,Sunlight,"
    Золотое кольцо с сапфирами
  ",Кольца,"{'Модель': '68430Н.1*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Наносапфир', 'Страна производства': 'Россия', 'Вес изделия': '2.68 г'}",21990,306032
23.07.2024,Sunlight,"
    Золотая подвеска с фианитами
  ",Подвески,"{'Модель': '3101011124*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '1.12 г'}",9490,284189
23.07.2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '3101-C5W-03', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.31 г'}",14990,280239
23.07.2024,Sunlight,"
    Текстильный браслет с золотой вставкой
  ",Браслеты,"{'Модель': '47-91-0000-28920*', 'Материал изделия': 'Текстиль', 'Страна производства': 'Россия', 'Вес изделия': '0.15 г'}",990,275615
23.07.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': '9009035', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '1,3 мм', 'Плетение': 'Колос', 'Страна производства': 'Россия', 'Вес изделия': '2.56 г'}",990,82963
23.07.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '40154200*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.86 г'}",6990,109392
23.07.2024,Sunlight,"
    Серебряное кольцо с жемчугом и фианитами
  ",Кольца,"{'Модель': 'S91842-K9P-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Жемчуг культивированный, Фианит', 'Вес изделия': '11.1 г'}",3990,290867
23.07.2024,Sunlight,"
    Золотое кольцо c бриллиантом
  ",Кольца,"{'Модель': '0496-K5Y-01', 'Материал изделия': 'Желтое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Ширина кольца': '3,5 мм', 'Страна производства': 'Россия', 'Вес изделия': '0.98 г'}",12990,57753
23.07.2024,Sunlight,"
    Серебряные серьги с бриллиантами
  ",Серьги,"{'Модель': '381849-202268', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.03 г'}",2190,107907
23.07.2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '2747-C5R-02', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.08 г'}",8990,55920
23.07.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': 'С130-343Роз*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '1.07 г'}",7990,241456
23.07.2024,Sunlight,"
    Серебряное кольцо
  ",Кольца,"{'Модель': 'S15605-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вес изделия': '1.25 г'}",690,263298
23.07.2024,Sunlight,"
    Серебряная подвеска с фианитами
  ",Подвески,"{'Модель': 'S60303-P9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '2.29 г'}",990,267740
23.07.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'Ср925Р-106303045', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '2,01 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '1.59 г'}",690,33758
23.07.2024,Sunlight,"
    Золотая подвеска с фианитами
  ",Подвески,"{'Модель': '10086800*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.5 г'}",2990,90234
23.07.2024,Sunlight,"
    Золотое кольцо с топазами
  ",Кольца,"{'Модель': 'К122-3713Т*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Топаз скай', 'Страна производства': 'Россия', 'Вес изделия': '1.62 г'}",9490,306913
23.07.2024,Sunlight,"
    Серебряная брошь с фианитами
  ",Брошь,"{'Модель': 'S60001-O9Y-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Позолота', 'Вставка': 'Фианит', 'Вес изделия': '12.2 г'}",3190,64982
23.07.2024,Sunlight,"
    Серебряная подвеска - шарм с фианитами
  ",Подвеска - шарм,"{'Модель': 'S70286-P9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '1.1 г'}",990,83510
23.07.2024,Sunlight,"
    Серебряное кольцо с фианитами
  ",Кольца,"{'Модель': 'S61876-K9W-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '7.66 г'}",2990,349586
23.07.2024,Sunlight,"
    Серебряное кольцо с перламутром
  ",Кольца,"{'Модель': 'S40532-K9Y-01', 'Материал изделия': 'Серебро', 'Покрытие': 'С позолотой', 'Вставка': 'Перламутр', 'Вес изделия': '2.97 г'}",790,100234
23.07.2024,Sunlight,"
    Серебряные серьги с фианитами
  ",Серьги,"{'Модель': 'S61859-C9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '3.84 г'}",1990,349576
23.07.2024,Sunlight,"
    Серебряное кольцо с эмалью
  ",Кольца,"{'Модель': 'S30666-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Эмаль', 'Вес изделия': '1.97 г'}",1490,303788
23.07.2024,Sunlight,"
    Золотая подвеска с бриллиантом
  ",Подвески,"{'Модель': '0574-P5R-01', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.25 г'}",2990,58553
23.07.2024,Sunlight,"
    Серебряные серьги с опалами
  ",Серьги,"{'Модель': 'S42551-C9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Опал синтетический', 'Вес изделия': '2.84 г'}",1690,333570
23.07.2024,Sunlight,"
    Золотая подвеска с бриллиантом
  ",Подвески,"{'Модель': '71447-P5R-01', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.18 г'}",3990,280707
23.07.2024,Sunlight,"
    Золотое кольцо с гранатом и фианитами
  ",Кольца,"{'Модель': 'К122-6036Гр*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит, Гранат', 'Страна производства': 'Россия', 'Вес изделия': '0.96 г'}",7490,187860
23.07.2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '2747-C5W-02', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.07 г'}",8990,56508
23.07.2024,Sunlight,"
    Золотые серьги с фианитами и топазами
  ",Серьги,"{'Модель': 'С122-6036Т*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит, Топаз', 'Страна производства': 'Россия', 'Вес изделия': '1.85 г'}",12490,130996
23.07.2024,Sunlight,"
    Серебряное кольцо с жемчугом и фианитами
  ",Кольца,"{'Модель': 'S91487-K9W-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит, Жемчуг культивированный', 'Вес изделия': '2.92 г'}",990,346811
23.07.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '1201115*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.65 г'}",5490,345712
23.07.2024,Sunlight,"
    Серебряные серьги
  ",Серьги,"{'Модель': '02-12-2220', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Страна производства': 'Россия', 'Вес изделия': '1.22 г'}",590,263537
23.07.2024,Sunlight,"
    Золотая подвеска с фианитами
  ",Подвески,"{'Модель': '10099500*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.84 г'}",6490,85595
23.07.2024,Sunlight,"
    Серебряная подвеска
  ",Подвески,"{'Модель': 'SL00006671', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Страна производства': 'Россия', 'Вес изделия': '4.44 г'}",790,64800
23.07.2024,Sunlight,"
    Серебряное шейное украшение с опалами и фианитами
  ",Шейное украшение,"{'Модель': 'S42551-H9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Опал синтетический, Фианит', 'Вес изделия': '2.3 г'}",1290,333572
23.07.2024,Sunlight,"
    Серебряное кольцо
  ",Кольца,"{'Модель': 'S10023-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вес изделия': '0.63 г'}",390,73204
23.07.2024,Sunlight,"
    Золотое кольцо с бриллиантом
  ",Кольца,"{'Модель': '70530-K5R-01', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Ширина кольца': '1,6 мм', 'Страна производства': 'Россия', 'Вес изделия': '0.94 г'}",9990,108792
23.07.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '36071700*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.77 г'}",5990,50478
23.07.2024,Sunlight,"
    Серебряное кольцо с эмалью
  ",Кольца,"{'Модель': 'S30225-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Эмаль', 'Вес изделия': '2.7 г'}",1190,108636
23.07.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '1201986*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.63 г'}",5490,345723
23.07.2024,Sunlight,"
    Серебряное кольцо с фианитами и алпанитом
  ",Кольца,"{'Модель': 'S62306-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Алпанит, Фианит', 'Вес изделия': '2.74 г'}",1490,990114
23.07.2024,Sunlight,"
    Серебряные серьги с фианитами и ситаллами
  ",Серьги,"{'Модель': '49033АБ.5', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит, Ситалл', 'Страна производства': 'Россия', 'Вес изделия': '1.75 г'}",990,267186
23.07.2024,Sunlight,"
    Серебряное кольцо
  ",Кольца,"{'Модель': 'S10437-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вес изделия': '2.17 г'}",790,85071
23.07.2024,Sunlight,"
    Золотое кольцо с бриллиантами
  ",Кольца,"{'Модель': '0105-K5P-02', 'Материал изделия': 'Белое золото, Желтое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.86 г'}",9990,60426
23.07.2024,Sunlight,"
    Золотые серьги с бирюзой
  ",Серьги,"{'Модель': '10510028*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Бирюза имитация', 'Страна производства': 'Россия', 'Вес изделия': '0.75 г'}",4990,338561
23.07.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '1201118*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.65 г'}",5490,345714
23.07.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': '2-355*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '3.22 г'}",20898,256231
23.07.2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '0112-C5W-03', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.01 г'}",10990,44926
23.07.2024,Sunlight,"
    Серебряное кольцо
  ",Кольца,"{'Модель': 'S15645-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Страна производства': 'Италия', 'Вес изделия': '10.07 г'}",7990,263587
23.07.2024,Sunlight,"
    Золотая подвеска с бриллиантами
  ",Подвески,"{'Модель': '2747-P5R-11', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.16 г'}",1990,353532
23.07.2024,Sunlight,"
    Золотое кольцо с жемчугом и фианитами
  ",Кольца,"{'Модель': '190-1-434*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит, Жемчуг культивированный', 'Ширина кольца': '3,4 мм', 'Страна производства': 'Россия', 'Вес изделия': '3.13 г'}",16990,41082
23.07.2024,Sunlight,"
    Серебряный браслет
  ",Браслеты,"{'Модель': 'S16667-B9W-03', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина браслета': '2,3 мм', 'Вес изделия': '10.91 г'}",4190,338687
23.07.2024,Sunlight,"
    Серебряное шейное украшение с перламутром
  ",Шейное украшение,"{'Модель': 'S40533-H9Y-01', 'Материал изделия': 'Серебро', 'Покрытие': 'С позолотой', 'Вставка': 'Перламутр', 'Вес изделия': '9.68 г'}",2490,105197
23.07.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'Ср925Р-100303050', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '2,0 мм', 'Плетение': 'Лав', 'Страна производства': 'Россия', 'Вес изделия': '1.42 г'}",690,41001
23.07.2024,Sunlight,"
    Золотое кольцо с жемчугом и фианитами
  ",Кольца,"{'Модель': 'С190-1-570Р*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Жемчуг культивированный, Фианит', 'Страна производства': 'Россия', 'Вес изделия': '2.97 г'}",15990,343954
23.07.2024,Sunlight,"
    Золотая подвеска с бриллиантом
  ",Подвески,"{'Модель': '0496-P5R-01', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.6 г'}",9990,329476
23.07.2024,Sunlight,"
    Серебряные серьги с эмалью и фианитами
  ",Серьги,"{'Модель': 'S30691-C9W-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Эмаль, Фианит', 'Вес изделия': '3.07 г'}",990,333567
23.07.2024,Sunlight,"
    Серебряная подвеска с фианитами
  ",Подвески,"{'Модель': 'S70421-P9W-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '1.0 г'}",1090,338659
23.07.2024,Sunlight,"
    Серебряное кольцо с жемчугом и фианитами
  ",Кольца,"{'Модель': 'S91477-K9W-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Жемчуг культивированный, Фианит', 'Вес изделия': '2.59 г'}",1290,346809
23.07.2024,Sunlight,"
    Серебряные серьги
  ",Серьги,"{'Модель': 'S10389-C9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Страна производства': 'Италия', 'Вес изделия': '4.24 г'}",3990,83404
23.07.2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '70530-C5R-01', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.42 г'}",17990,108793
23.07.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8028051-45*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '1,58 мм', 'Плетение': 'Сингапур', 'Страна производства': 'Россия', 'Вес изделия': '2.46 г'}",14735,56084
23.07.2024,Sunlight,"
    Серебряный браслет
  ",Браслеты,"{'Модель': 'S16668-B9W-03', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вес изделия': '12.37 г'}",3990,338682
23.07.2024,Sunlight,"
    Серебряное кольцо с фианитами
  ",Кольца,"{'Модель': 'S7613-K9W-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '4.79 г'}",1490,43913
23.07.2024,Sunlight,"
    Золотая подвеска ""Казанская Божия Матерь""
  ",Подвески,"{'Модель': '61022135*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.52 г'}",4190,367463
23.07.2024,Sunlight,"
    Золотое кольцо с наноситаллами
  ",Кольца,"{'Модель': '01-3-539-6900-010*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Наноситал изумруд', 'Страна производства': 'Россия', 'Вес изделия': '1.8 г'}",14490,995453
23.07.2024,Sunlight,"
    Золотое шейное украшение с фианитами
  ",Шейное украшение,"{'Модель': '01Л121584*', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.92 г'}",6490,306261
23.07.2024,Sunlight,"
    Золотое кольцо с аметистом
  ",Кольца,"{'Модель': 'К124-5952Ам*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Аметист', 'Страна производства': 'Россия', 'Вес изделия': '1.49 г'}",8990,279213
23.07.2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '3146-C5R-03', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.28 г'}",14990,286758
23.07.2024,Sunlight,"
    Керамическое кольцо
  ",Кольца,"{'Модель': 'S0211-K9W-03', 'Материал изделия': 'Керамика', 'Покрытие': 'Родий', 'Вставка': 'Фианит, Керамика', 'Вес изделия': '2.14 г'}",490,69995
23.07.2024,Sunlight,"
    Золотая подвеска с жемчугом
  ",Подвески,"{'Модель': 'ПЛ8192/0*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Жемчуг культивированный', 'Страна производства': 'Россия', 'Вес изделия': '1.04 г'}",2190,348384
23.07.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': '9022030', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '1,16 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '0.88 г'}",390,59518
23.07.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'Ц1035050145', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '1,87 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '1.96 г'}",990,49789
23.07.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': '7050051-17*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '2,9 мм', 'Плетение': 'Сингапур', 'Страна производства': 'Россия', 'Вес изделия': '2.91 г'}",15394,52670
23.07.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '22010312*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.74 г'}",5990,271433
23.07.2024,Sunlight,"
    Золотые серьги с гранатом и фианитами
  ",Серьги,"{'Модель': 'С122-6036Гр*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит, Гранат', 'Страна производства': 'Россия', 'Вес изделия': '1.86 г'}",11490,187862
23.07.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-206 1,00*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,28 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '14.38 г'}",76070,111008
23.07.2024,Sunlight,"
    Золотое кольцо с топазами
  ",Кольца,"{'Модель': '1111442_21*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Топаз', 'Страна производства': 'Россия', 'Вес изделия': '2.57 г'}",16990,279259
23.07.2024,Sunlight,"
    Золотые серьги с фианитами и наносапфирами
  ",Серьги,"{'Модель': '49342АБ.1*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит, Наносапфир', 'Страна производства': 'Россия', 'Вес изделия': '1.98 г'}",13990,281179
23.07.2024,Sunlight,"
    Серебряное шейное украшение с жемчугом и фианитами
  ",Шейное украшение,"{'Модель': 'S91950-H9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Жемчуг имитация, Фианит', 'Вес изделия': '21.09 г'}",2990,333840
23.07.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'Ц1030140055', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '1,0 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '1.05 г'}",390,343734
23.07.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'Ср925Р-105402540', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '1,52 мм', 'Плетение': 'Сингапур', 'Страна производства': 'Россия', 'Вес изделия': '0.98 г'}",490,316866
23.07.2024,Sunlight,"
    Серебряное кольцо с топазами
  ",Кольца,"{'Модель': '1020015147-501', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Топаз', 'Страна производства': 'Россия', 'Вес изделия': '1.65 г'}",1190,316911
23.07.2024,Sunlight,"
    Серебряные серьги с эмалью
  ",Серьги,"{'Модель': 'S30645-C9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Эмаль', 'Вес изделия': '3.35 г'}",1490,333386
23.07.2024,Sunlight,"
    Серебряный браслет
  ",Браслеты,"{'Модель': 'S16666-B9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вес изделия': '10.81 г'}",3990,338676
23.07.2024,Sunlight,"
    Золотое кольцо с бриллиантами
  ",Кольца,"{'Модель': '2651-K5W-02', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.64 г'}",6490,58184
23.07.2024,Sunlight,"
    Серебряное кольцо с опалами
  ",Кольца,"{'Модель': 'S42551-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Опал синтетический', 'Вес изделия': '1.86 г'}",990,333571
23.07.2024,Sunlight,"
    Серебряные серьги с фианитами
  ",Серьги,"{'Модель': '49062А.5', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '1.24 г'}",1390,252238
23.07.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'Ср925П-106303040', 'Материал изделия': 'Серебро', 'Покрытие': 'Позолота', 'Ширина цепи': '2,01 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '1.64 г'}",990,57668
23.07.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'Ср925Р-105403040', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '1,2 мм', 'Плетение': 'Сингапур', 'Страна производства': 'Россия', 'Вес изделия': '1.38 г'}",690,175065
23.07.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '54-62-0178-00*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.79 г'}",4990,988233
23.07.2024,Sunlight,"
    Серебряное шейное украшение
  ",Шейное украшение,"{'Модель': 'S11312-H9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Страна производства': 'Италия', 'Вес изделия': '5.86 г'}",2490,108203
23.07.2024,Sunlight,"
    Золотое кольцо с цитринами
  ",Кольца,"{'Модель': 'К120-5952Ц*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Цитрин', 'Страна производства': 'Россия', 'Вес изделия': '1.56 г'}",9990,133791
23.07.2024,Sunlight,"
    Серебряная подвеска с перламутром
  ",Подвески,"{'Модель': 'S40519-P9W-01', 'Материал изделия': 'Серебро', 'Вставка': 'Перламутр', 'Вес изделия': '2.22 г'}",2490,98472
23.07.2024,Sunlight,"
    Серебряное кольцо с эмалью и фианитами
  ",Кольца,"{'Модель': 'S2389-K9W-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Эмаль, Фианит', 'Вес изделия': '2.83 г'}",1490,46699
23.07.2024,Sunlight,"
    Серебряное кольцо с фианитами
  ",Кольца,"{'Модель': 'S60698-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '2.08 г'}",1190,100407
