index,date,competitor,name,group,params,price_x,article,url,price_old,price_y,price_personal,discount
0,10.07.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200100.16-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.04 г'}",7990,271510,https://sunlight.net/catalog/earring_271510.html,,7 990 ₽,,['ХИТ-цена']
0,10.07.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200100.16-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.04 г'}",7990,271510,https://sunlight.net/catalog/earring_271510.html,,7 990 ₽,,['ХИТ-цена']
0,10.07.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200100.16-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.04 г'}",7990,271510,https://sunlight.net/catalog/earring_271510.html,,7 990 ₽,,['ХИТ-цена']
0,10.07.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200100.16-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.04 г'}",7990,271510,https://sunlight.net/catalog/earring_271510.html,,7 990 ₽,,['ХИТ-цена']
0,10.07.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200100.16-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.04 г'}",7990,271510,https://sunlight.net/catalog/earring_271510.html,,7 990 ₽,,['ХИТ-цена']
0,10.07.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200100.16-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.04 г'}",7990,271510,https://sunlight.net/catalog/earring_271510.html,,7 990 ₽,,['ХИТ-цена']
1,10.07.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200200.4-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.1 г'}",8990,271409,https://sunlight.net/catalog/earring_271409.html,,8 990 ₽,,['ХИТ-цена']
1,10.07.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200200.4-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.1 г'}",8990,271409,https://sunlight.net/catalog/earring_271409.html,,8 990 ₽,,['ХИТ-цена']
1,10.07.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200200.4-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.1 г'}",8990,271409,https://sunlight.net/catalog/earring_271409.html,,8 990 ₽,,['ХИТ-цена']
1,10.07.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200200.4-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.1 г'}",8990,271409,https://sunlight.net/catalog/earring_271409.html,,8 990 ₽,,['ХИТ-цена']
