index,date,competitor,name,group,params,price_x,article,url,price_old,price_y,price_personal,discount
280,03.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': '47-00-0000-28676*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.87 г'}",5990,252292,https://sunlight.net/catalog/bracelets_252292.html,,5 990 ₽,,['ХИТ-цена']
281,03.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': '10320-K5Y-02', 'Материал изделия': 'Желтое золото', 'Страна производства': 'Италия', 'Вес изделия': '4.24 г'}",56820,314819,https://sunlight.net/catalog/ring_314819.html,113 640 ₽,56 820 ₽,39 774 ₽,['Ещё -30% по коду: ЛЕТО до 3 июня']
282,03.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '2612*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.17 г'}",35990,261178,https://sunlight.net/catalog/earring_261178.html,71 980 ₽,35 990 ₽,25 193 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
283,03.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': '1-4127-010*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '2.36 г'}",33980,985397,https://sunlight.net/catalog/ring_985397.html,67 960 ₽,33 980 ₽,23 786 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
284,03.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8050208-40*', 'Ширина цепи': '1,32 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '3.86 г'}",62530,259933,https://sunlight.net/catalog/chains_259933.html,125 060 ₽,62 530 ₽,43 771 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
285,03.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-076ПГ 0,60*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,92 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '4.22 г'}",65410,35531,https://sunlight.net/catalog/chains_35531.html,130 820 ₽,65 410 ₽,45 787 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
286,03.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': '00-53-0284-00*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.43 г'}",9990,991934,https://sunlight.net/catalog/pendants_991934.html,19 980 ₽,9 990 ₽,6 993 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
287,03.06.2024,Sunlight,"
    Золотая подвеска ""Казанская Божья Матерь""
  ",Подвески,"{'Модель': '74188*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '1.19 г'}",22990,277596,https://sunlight.net/catalog/pendants_277596.html,45 980 ₽,22 990 ₽,16 093 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
288,03.06.2024,Sunlight,"
    Золотое обручальное кольцо 
  ",Кольца,"{'Модель': '14-1013-11-00*', 'Материал изделия': 'Розовое золото', 'Ширина кольца': '4,0 мм', 'Страна производства': 'Россия', 'Вес изделия': '2.59 г'}",33150,88411,https://sunlight.net/catalog/ring_88411.html,66 300 ₽,33 150 ₽,23 205 ₽,['Ещё -30% по коду: ЛЕТО до 3 июня']
289,03.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '15-00-0000-25847*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.13 г'}",15990,216487,https://sunlight.net/catalog/earring_216487.html,31 980 ₽,15 990 ₽,11 193 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
290,03.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8020055-40*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '0,68 мм', 'Плетение': 'Снейк', 'Страна производства': 'Россия', 'Вес изделия': '2.47 г'}",39270,144073,https://sunlight.net/catalog/chains_144073.html,78 540 ₽,39 270 ₽,27 489 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
291,03.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '002-0659-2000-010*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.42 г'}",30990,992440,https://sunlight.net/catalog/earring_992440.html,61 980 ₽,30 990 ₽,21 693 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
292,03.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'Т2080382155*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '4,05 мм', 'Плетение': 'Гарибальди', 'Страна производства': 'Россия', 'Вес изделия': '27.93 г'}",167301,151958,https://sunlight.net/catalog/chains_151958.html,,167 301 ₽,,['ХИТ-цена']
293,03.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '01С714450*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.8 г'}",43990,96483,https://sunlight.net/catalog/earring_96483.html,87 980 ₽,43 990 ₽,30 793 ₽,['Ещё -30% по коду: ЛЕТО до 3 июня']
294,03.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '10210151*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.14 г'}",15990,992477,https://sunlight.net/catalog/earring_992477.html,31 980 ₽,15 990 ₽,11 193 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
295,03.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '40167200*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.24 г'}",35990,304260,https://sunlight.net/catalog/earring_304260.html,71 980 ₽,35 990 ₽,25 193 ₽,['Ещё -30% по коду: ЛЕТО до 3 июня']
296,03.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': 'SL1780999*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.61 г'}",9880,299553,https://sunlight.net/catalog/ring_299553.html,19 760 ₽,9 880 ₽,6 916 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
297,03.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': 'НБ 12-200ПГ 0,80*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '5,15 мм', 'Плетение': 'Нонна', 'Страна производства': 'Россия', 'Вес изделия': '3.23 г'}",52650,73928,https://sunlight.net/catalog/bracelets_48147.html,105 300 ₽,52 650 ₽,36 855 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
298,03.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': '098503_01_01_000_0000*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '3.48 г'}",57250,990084,https://sunlight.net/catalog/ring_990084.html,114 500 ₽,57 250 ₽,40 075 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
299,03.06.2024,Sunlight,"
    Золотая подвеска-зодиак ""Дева""
  ",Подвески,"{'Модель': 'А471200.06/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.1 г'}",18990,271284,https://sunlight.net/catalog/pendants_271284.html,37 980 ₽,18 990 ₽,13 293 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
300,03.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8040051П-40*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '2,4 мм', 'Плетение': 'Сингапур', 'Страна производства': 'Россия', 'Вес изделия': '2.2 г'}",34980,79437,https://sunlight.net/catalog/chains_79437.html,69 960 ₽,34 980 ₽,24 486 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
301,03.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '08-1968*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.03 г'}",19990,257419,https://sunlight.net/catalog/earring_257419.html,39 980 ₽,19 990 ₽,13 993 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
302,03.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': '001-0558-0000-010*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.55 г'}",35440,348593,https://sunlight.net/catalog/ring_348593.html,70 880 ₽,35 440 ₽,24 808 ₽,['Ещё -30% по коду: ЛЕТО до 3 июня']
303,03.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8050002П-40*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '1,68 мм', 'Плетение': 'Панцирь', 'Страна производства': 'Россия', 'Вес изделия': '1.92 г'}",30910,79438,https://sunlight.net/catalog/chains_79438.html,61 820 ₽,30 910 ₽,21 637 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
304,03.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '30-62-0269-00*', 'Материал изделия': 'Желтое золото', 'Страна производства': 'Россия', 'Вес изделия': '4.79 г'}",74990,336266,https://sunlight.net/catalog/earring_336266.html,149 980 ₽,74 990 ₽,52 493 ₽,['Ещё -30% по коду: ЛЕТО до 3 июня']
305,03.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8040270П-45*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '2,62 мм', 'Плетение': 'Лав', 'Страна производства': 'Россия', 'Вес изделия': '2.06 г'}",31110,75781,https://sunlight.net/catalog/chains_75781.html,62 220 ₽,31 110 ₽,21 777 ₽,['Ещё -30% по коду: ЛЕТО до 3 июня']
306,03.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': '001-0598-0000-020*', 'Материал изделия': 'Желтое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.34 г'}",37210,992411,https://sunlight.net/catalog/ring_992411.html,74 420 ₽,37 210 ₽,26 047 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
307,03.06.2024,Sunlight,"
    Золотое обручальное кольцо 
  ",Кольца,"{'Модель': '14-1034-11-00*', 'Материал изделия': 'Розовое золото', 'Ширина кольца': '6,0 мм', 'Страна производства': 'Россия', 'Вес изделия': '3.23 г'}",50550,277732,https://sunlight.net/catalog/ring_277732.html,101 100 ₽,50 550 ₽,35 385 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
308,03.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': 'К10014688*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.87 г'}",26370,279230,https://sunlight.net/catalog/ring_279230.html,52 740 ₽,26 370 ₽,18 459 ₽,['Ещё -30% по коду: ЛЕТО до 3 июня']
309,03.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '21001319*', 'Материал изделия': 'Розовое золото', 'Диаметр серег': '31 мм', 'Страна производства': 'Россия', 'Вес изделия': '1.81 г'}",24990,258241,https://sunlight.net/catalog/earring_258241.html,49 980 ₽,24 990 ₽,17 493 ₽,['Ещё -30% по коду: ЛЕТО до 3 июня']
310,03.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '23-30-44б*', 'Материал изделия': 'Белое золото', 'Диаметр серег': '30 мм', 'Страна производства': 'Россия', 'Вес изделия': '2.38 г'}",31990,304142,https://sunlight.net/catalog/earring_304142.html,63 980 ₽,31 990 ₽,22 393 ₽,['Ещё -30% по коду: ЛЕТО до 3 июня']
311,03.06.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '51-33-0000-11276*', 'Материал изделия': 'Белое золото, Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.68 г'}",9990,344165,https://sunlight.net/catalog/pendants_344165.html,19 980 ₽,9 990 ₽,6 993 ₽,['Ещё -30% по коду: ЛЕТО до 3 июня']
312,03.06.2024,Sunlight,"
    Золотая подвеска ""Святая Блаженная Матрона""
  ",Подвески,"{'Модель': '740192*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.47 г'}",7990,308706,https://sunlight.net/catalog/pendants_277597.html,15 980 ₽,7 990 ₽,5 593 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
313,03.06.2024,Sunlight,"
    Золотая подвеска ""Казанская Божия Матерь""
  ",Подвески,"{'Модель': '35-0633-11-61s*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.4 г'}",6490,241183,https://sunlight.net/catalog/pendants_249538.html,12 980 ₽,6 490 ₽,4 543 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
313,03.06.2024,Sunlight,"
    Золотая подвеска ""Казанская Божия Матерь""
  ",Подвески,"{'Модель': '35-0633-11-61s*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.4 г'}",6490,241183,https://sunlight.net/catalog/pendants_249538.html,12 980 ₽,6 490 ₽,4 543 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
314,03.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'S8040155П-40*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '2,57 мм', 'Плетение': 'Нонна', 'Страна производства': 'Россия', 'Вес изделия': '2.03 г'}",31670,93064,https://sunlight.net/catalog/chains_93064.html,63 340 ₽,31 670 ₽,22 169 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
315,03.06.2024,Sunlight,"
    Золотая подвеска-зодиак ""Дева""
  ",Подвески,"{'Модель': 'А470300.06/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.33 г'}",18990,271326,https://sunlight.net/catalog/pendants_271326.html,37 980 ₽,18 990 ₽,13 293 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
316,03.06.2024,Sunlight,"
    Золотая брошь
  ",Брошь,"{'Модель': '14020179*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.62 г'}",9490,78682,https://sunlight.net/catalog/brooch_78682.html,18 980 ₽,9 490 ₽,6 643 ₽,['Ещё -35% по коду: ЛЕТО до 3 июня']
317,03.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '30-62-0242-00*', 'Материал изделия': 'Желтое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.56 г'}",30990,349356,https://sunlight.net/catalog/earring_349356.html,61 980 ₽,30 990 ₽,21 693 ₽,['Ещё -30% по коду: ЛЕТО до 3 июня']
318,03.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '2205002*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.14 г'}",20990,349256,https://sunlight.net/catalog/earring_349256.html,41 980 ₽,20 990 ₽,14 693 ₽,['Ещё -30% по коду: ЛЕТО до 3 июня']
