data,competitor,name,group,weight,price,price_old,discount,insert,metal,lock_type_or_weaving_type,article
21.06.2024,Sokolov,Кольцо обручальное из белого золота,rings,1.6 г,12990,0,,Без вставок,Белое золото 585 пробы,1.6 г,110260-3
21.06.2024,Sokolov,Кольцо обручальное из золота,rings,1.61 г,12990,0,,Без вставок,Красное золото 585 пробы,1.61 г,110260
21.06.2024,Sokolov,Кольцо обручальное из золота,rings,1.63 г,12990,0,,Без вставок,Красное золото 585 пробы,1.63 г,110261
21.06.2024,Sokolov,Кольцо из белого золота,rings,1.61 г,12990,0,,Без вставок,Белое золото 585 пробы,1.61 г,110262-3
21.06.2024,Sokolov,Подвеска из золота,pendants,0.13 г,990,0,,Без вставок,Красное золото 585 пробы,,036439
21.06.2024,Sokolov,Кольцо из золота,rings,1.09 г,7990,0,,Без вставок,Красное золото 585 пробы,,019424
21.06.2024,Sokolov,Серьги из золота,earrings,0.93 г,7990,0,,Без вставок,Красное золото 585 пробы,Пусет,0200217
21.06.2024,Sokolov,Серьги из золота,earrings,0.66 г,5490,0,,Без вставок,Красное золото 585 пробы,Продёвка,029432
21.06.2024,Sokolov,Серьги из золота,earrings,1.02 г,8490,0,,Без вставок,Красное золото 585 пробы,,029805
21.06.2024,Sokolov,Подвеска из золота,pendants,0.42 г,3490,0,,Без вставок,Красное золото 585 пробы,,121498
21.06.2024,Sokolov,Кольцо из золота,rings,1.72 г,23850,52990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,Без вставок,Красное золото 585 пробы,,019254
21.06.2024,Sokolov,Серьги из золота,earrings,2.53 г,36000,79990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,Без вставок,Красное золото 585 пробы,Английский,0200117
21.06.2024,Sokolov,Кольцо из золота,rings,2.86 г,41850,92990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,Без вставок,Красное золото 585 пробы,,019417
21.06.2024,Sokolov,Серьги из золота,earrings,2.75 г,38700,85990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,Без вставок,Красное золото 585 пробы,Английский,0200292
21.06.2024,Sokolov,Кольцо из золота,rings,3.15 г,41850,92990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,Без вставок,Красное золото 585 пробы,,019296
21.06.2024,Sokolov,Серьги из золота,earrings,2.48 г,31500,69990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,Без вставок,Красное золото 585 пробы,Английский,0200165
21.06.2024,Sokolov,Кольцо из золота,rings,2.72 г,38250,84990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,Без вставок,Красное золото 585 пробы,,019342
21.06.2024,Sokolov,Серьги из золота,earrings,2.55 г,35100,77990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,Без вставок,Красное золото 585 пробы,Английский,0200213
21.06.2024,Sokolov,Кольцо из золота,rings,2.24 г,27000,89990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,Без вставок,Красное золото 585 пробы,,019471
21.06.2024,Sokolov,Серьги из золота,earrings,2.82 г,36000,79990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,Без вставок,Красное золото 585 пробы,Английский,0200352
21.06.2024,Sokolov,Кольцо из золота,rings,1.32 г,21600,47990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,Без вставок,Красное золото 585 пробы,,019268
21.06.2024,Sokolov,Серьги из золота,earrings,1.73 г,24300,53990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,Без вставок,Красное золото 585 пробы,Английский,0200129
21.06.2024,Sokolov,Браслет из золота,bracelets,10.75 г,168750,374990,Второе золотое украшение БЕСПЛАТНО! 1 = 2,Без вставок,Красное золото 585 пробы,,051465
