data,competitor,name,group,weight,price,price_old,discount,insert,metal,lock_type_or_weaving_type,article
04-06-2024,Sokolov,Браслет из золота с фианитами,bracelets,2.21 г,33750,74990,,"Фианит (1 шт, 0.201 карат) и еще 3",Красное золото 585 пробы,,051471
04-06-2024,Sokolov,Браслет из золота,bracelets,1.94 г,28350,62990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,Без вставок,Красное золото 585 пробы,,051474
04-06-2024,Sokolov,Браслет из золота,bracelets,1.16 г,17100,37990,,Без вставок,Красное золото 585 пробы,1.16 г,051488
04-06-2024,Sokolov,Колье из золота,necklaces,1.25 г,18000,39990,,Без вставок,Красное золото 585 пробы,,070555
04-06-2024,Sokolov,Крестильный набор из золота,necklaces,1.03 г,12900,42990,,Без вставок,Красное золото 585 пробы,,070598
04-06-2024,Sokolov,Колье из золота,necklaces,1.96 г,28350,62990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -20%,Без вставок,Красное золото 585 пробы,,070605
04-06-2024,Sokolov,Колье из золота с фианитами,necklaces,1.5 г,18900,62990,,"Фианит (1 шт, 0.123 карат) и еще 2",Красное золото 585 пробы,1.5 г,070630
04-06-2024,Sokolov,Кольцо из белого золота с алмазной гранью с бриллиантом,rings,1.59 г,42750,94990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (1 шт, 0.036 карат)",Белое золото 585 пробы,,1011578-3
04-06-2024,Sokolov,Кольцо из белого золота с бриллиантом выращенным,rings,2.94 г,100000,249990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант выращенный (5 шт, 0.84 карат)",Белое золото 585 пробы,2.94 г,1012255-3-5
04-06-2024,Sokolov,Кольцо из белого золота с бриллиантом выращенным,rings,2.65 г,94500,209990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант выращенный (3 шт, 0.3 карат) и еще 1",Белое золото 585 пробы,2.65 г,1012314-3-5
04-06-2024,Sokolov,Кольцо из белого золота с бриллиантом выращенным,rings,3.35 г,90000,199990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант выращенный (12 шт, 0.36 карат)",Белое золото 585 пробы,3.35 г,1012326-3-5
04-06-2024,Sokolov,Кольцо из белого золота с бриллиантом выращенным,rings,2.72 г,51750,114990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант выращенный (1 шт, 0.09 карат)",Белое золото 585 пробы,2.72 г,1012361-3-5
04-06-2024,Sokolov,Кольцо из комбинированного золота с бриллиантом,rings,1.59 г,51000,169990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (1 шт, 0.11 карат)",Комбинированное золото 585 пробы,,1012419
04-06-2024,Sokolov,Кольцо из белого золота с бриллиантом,rings,1.11 г,67500,149990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (1 шт, 0.134 карат)",Белое золото 585 пробы,,1012443-3
04-06-2024,Sokolov,Кольцо из белого золота с бриллиантом,rings,1.06 г,60750,134990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (1 шт, 0.11 карат)",Белое золото 585 пробы,,1012446-3
04-06-2024,Sokolov,Кольцо из белого золота с бриллиантом,rings,1.54 г,58500,129990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (1 шт, 0.11 карат)",Белое золото 585 пробы,,1012549-3
04-06-2024,Sokolov,Кольцо из комбинированного золота с бриллиантами,rings,6.55 г,141750,314990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (9 шт, 0.117 карат)",Комбинированное золото 585 пробы,,1012581
04-06-2024,Sokolov,Кольцо из золота с бриллиантами,rings,4.28 г,119250,264990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Коньячный бриллиант (62 шт, 0.234 карат) и еще 1",Красное золото 585 пробы,,1012589
04-06-2024,Sokolov,Кольцо из белого золота с бриллиантами,rings,1.71 г,54000,119990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (12 шт, 0.089 карат) и еще 1",Белое золото 585 пробы,,1012592-3
04-06-2024,Sokolov,Кольцо из золота с бриллиантом выращенным,rings,1.94 г,54000,119990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант выращенный (1 шт, 0.184 карат) и еще 2",Красное золото 585 пробы,1.94 г,1012596-5
04-06-2024,Sokolov,Кольцо из комбинированного золота с бриллиантом,rings,3.76 г,135000,449990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (1 шт, 0.241 карат)",Комбинированное золото 585 пробы,,1012597
04-06-2024,Sokolov,Кольцо из золота с бриллиантами,rings,2.16 г,101250,224990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Коньячный бриллиант (24 шт, 0.545 карат) и еще 1",Красное золото 585 пробы,,1012598
04-06-2024,Sokolov,Кольцо из белого золота с бриллиантами,rings,2.36 г,173250,384990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (1 шт, 0.255 карат) и еще 3",Белое золото 585 пробы,,1012603-3
04-06-2024,Sokolov,Кольцо из золота с бриллиантами,rings,2.96 г,87750,194990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Коньячный бриллиант (18 шт, 0.143 карат) и еще 2",Красное золото 585 пробы,,1012605
04-06-2024,Sokolov,Кольцо из белого золота с бриллиантами,rings,3.65 г,146250,324990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (106 шт, 0.4 карат)",Белое золото 585 пробы,3.65 г,1012612-3
04-06-2024,Sokolov,Кольцо из золота с бриллиантом,rings,1.61 г,108000,239990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (1 шт, 0.197 карат)",Красное золото 585 пробы,,1012620
04-06-2024,Sokolov,Кольцо из золота с бриллиантом выращенным,rings,1.64 г,47250,104990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант выращенный (1 шт, 0.189 карат)",Красное золото 585 пробы,1.64 г,1012620-5
04-06-2024,Sokolov,Кольцо из золота с бриллиантами,rings,1.45 г,42750,94990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (55 шт, 0.155 карат)",Красное золото 585 пробы,,1012629
04-06-2024,Sokolov,Кольцо из золота с бриллиантами,rings,3.08 г,119250,264990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Коньячный бриллиант (26 шт, 0.197 карат) и еще 2",Красное золото 585 пробы,,1012630
04-06-2024,Sokolov,Кольцо из золота с бриллиантом,rings,1.7 г,117000,259990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (1 шт, 0.234 карат)",Красное золото 585 пробы,,1012634
04-06-2024,Sokolov,Кольцо из белого золота с бриллиантами,rings,2.27 г,54000,119990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (32 шт, 0.118 карат)",Белое золото 585 пробы,,1012638-3
04-06-2024,Sokolov,Кольцо из золота с бриллиантами,rings,2.58 г,69750,154990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Коньячный бриллиант (9 шт, 0.124 карат) и еще 1",Красное золото 585 пробы,,1012639
04-06-2024,Sokolov,Кольцо из золота с бриллиантом,rings,1.68 г,110250,244990,,"Бриллиант (природный) (1 шт, 0.265 карат)",Красное золото 585 пробы,1.68 г,1012644
04-06-2024,Sokolov,Кольцо из белого золота с бриллиантами,rings,1.75 г,38250,84990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (3 шт, 0.022 карат)",Белое золото 585 пробы,,1012645-3
04-06-2024,Sokolov,Кольцо из белого золота с бриллиантами,rings,1.04 г,33750,74990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (31 шт, 0.083 карат)",Белое золото 585 пробы,,1012663-3
04-06-2024,Sokolov,Кольцо из белого золота с бриллиантами,rings,1.4 г,60750,134990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (72 шт, 0.266 карат)",Белое золото 585 пробы,,1012664-3
04-06-2024,Sokolov,Кольцо из белого золота с бриллиантами,rings,2.03 г,47250,104990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (15 шт, 0.044 карат) и еще 2",Белое золото 585 пробы,,1012673-3
04-06-2024,Sokolov,Кольцо из белого золота с бриллиантами,rings,4.15 г,146250,324990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (76 шт, 0.29 карат) и еще 1",Белое золото 585 пробы,,1012680-3
04-06-2024,Sokolov,Кольцо из комбинированного золота с бриллиантами,rings,1.99 г,47250,104990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (11 шт, 0.059 карат)",Комбинированное золото 585 пробы,,1012692
04-06-2024,Sokolov,Кольцо из белого золота с бриллиантами,rings,2.53 г,60750,134990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (21 шт, 0.078 карат)",Белое золото 585 пробы,2.53 г,1012704-3
04-06-2024,Sokolov,Кольцо из белого золота с бриллиантами,rings,1.06 г,39600,87990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (39 шт, 0.144 карат)",Белое золото 585 пробы,,1012706-3
04-06-2024,Sokolov,Серьги из золота с бриллиантом выращенным,earrings,4.07 г,170000,424990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант выращенный (10 шт, 1.68 карат)",Красное золото 585 пробы,4.07 г,1021884-5
04-06-2024,Sokolov,Серьги из белого золота с бриллиантами,earrings,1.5 г,42750,94990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (22 шт, 0.064 карат)",Белое золото 585 пробы,,1021937-3
04-06-2024,Sokolov,Серьги из белого золота с бриллиантом выращенным,earrings,4.01 г,153000,339990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант выращенный (6 шт, 0.652 карат) и еще 1",Белое золото 585 пробы,4.01 г,1021950-3-5
04-06-2024,Sokolov,Серьги из белого золота с бриллиантом выращенным,earrings,2.14 г,94500,209990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант выращенный (2 шт, 0.382 карат) и еще 1",Белое золото 585 пробы,2.14 г,1021964-3-5
04-06-2024,Sokolov,Серьги из белого золота с бриллиантами,earrings,1.44 г,119250,264990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (2 шт, 0.313 карат)",Белое золото 585 пробы,Пусет,1021975-3
